ID_code,target
test_1499,0.537905
test_1500,0.36241
test_1501,0.75791
test_1502,0.666425
test_1503,0.150255
test_1504,0.256335
test_1505,0.427245
test_1506,0.51693
test_1507,0.972865
test_1508,0.45996
test_1509,0.615605
test_1510,0.722305
test_1511,0.63922
test_1512,0.568165
test_1513,0.779175
test_1514,0.005995
test_1515,0.901885
test_1516,0.65597
test_1517,0.71844
test_1518,0.074285
test_1519,0.433945
test_1520,0.820415
test_1521,0.39569
test_1522,0.03857
test_1523,0.03748
test_1524,0.811055
test_1525,0.378725
test_1526,0.40771
test_1527,0.5507
test_1528,0.7028
test_1529,0.87764
test_1530,0.14455
test_1531,0.077885
test_1532,0.62332
test_1533,0.947625
test_1534,0.677465
test_1535,0.29031
test_1536,0.898685
test_1537,0.868755
test_1538,0.56471
test_1539,0.58236
test_1540,0.53225
test_1541,0.473945
test_1542,0.98291
test_1543,0.151815
test_1544,0.45374
test_1545,0.56922
test_1546,0.6319
test_1547,0.673255
test_1548,0.62351
test_1549,0.18064
test_1550,0.99095
test_1551,0.244895
test_1552,0.52914
test_1553,0.592395
test_1554,0.84864
test_1555,0.646875
test_1556,0.100405
test_1557,0.3475
test_1558,0.93892
test_1559,0.865905
test_1560,0.725145
test_1561,0.823
test_1562,0.947845
test_1563,0.67898
test_1564,0.53438
test_1565,0.413815
test_1566,0.464965
test_1567,0.43032
test_1568,0.159215
test_1569,0.48854
test_1570,0.95004
test_1571,0.706405
test_1572,0.7858
test_1573,0.40215
test_1574,0.886965
test_1575,0.473025
test_1576,0.162825
test_1577,0.72926
test_1578,0.37007
test_1579,0.367075
test_1580,0.04454
test_1581,0.82578
test_1582,0.21754
test_1583,0.190765
test_1584,0.307165
test_1585,0.97937
test_1586,0.515135
test_1587,0.30662
test_1588,0.35379
test_1589,0.07272
test_1590,0.795635
test_1591,0.57484
test_1592,0.41027
test_1593,0.93448
test_1594,0.652295
test_1595,0.09581
test_1596,0.192875
test_1597,0.403295
test_1598,0.003755
test_1599,0.63129
test_1600,0.421985
test_1601,0.411735
test_1602,0.46107
test_1603,0.104755
test_1604,0.027025
test_1605,0.302285
test_1606,0.436555
test_1607,0.9184
test_1608,0.394375
test_1609,0.72739
test_1610,0.851195
test_1611,0.141395
test_1612,0.951455
test_1613,0.96336
test_1614,0.811555
test_1615,0.86098
test_1616,0.63443
test_1617,0.96424
test_1618,0.45726
test_1619,0.655235
test_1620,0.210255
test_1621,0.59648
test_1622,0.696525
test_1623,0.10785
test_1624,0.64899
test_1625,0.82058
test_1626,0.777275
test_1627,0.261095
test_1628,0.114445
test_1629,0.233855
test_1630,0.575345
test_1631,0.322925
test_1632,0.15168
test_1633,0.80861
test_1634,0.471475
test_1635,0.32754
test_1636,0.74294
test_1637,0.79935
test_1638,0.238305
test_1639,0.553685
test_1640,0.79893
test_1641,0.41267
test_1642,0.101285
test_1643,0.63238
test_1644,0.545785
test_1645,0.578805
test_1646,0.77768
test_1647,0.91582
test_1648,0.20525
test_1649,0.19304
test_1650,0.29963
test_1651,0.337985
test_1652,0.56577
test_1653,0.791165
test_1654,0.335005
test_1655,0.909405
test_1656,0.98981
test_1657,0.98661
test_1658,0.425055
test_1659,0.066905
test_1660,0.47734
test_1661,0.82344
test_1662,0.10757
test_1663,0.125735
test_1664,0.079795
test_1665,0.337285
test_1666,0.846125
test_1667,0.342805
test_1668,0.09467
test_1669,0.71122
test_1670,0.79097
test_1671,0.466035
test_1672,0.486235
test_1673,0.659695
test_1674,0.18519
test_1675,0.84283
test_1676,0.8185
test_1677,0.7349
test_1678,0.501955
test_1679,0.895195
test_1680,0.92282
test_1681,0.5722
test_1682,0.668485
test_1683,0.153725
test_1684,0.506705
test_1685,0.185345
test_1686,0.828255
test_1687,0.55284
test_1688,0.472655
test_1689,0.525905
test_1690,0.66104
test_1691,0.024995
test_1692,0.815345
test_1693,0.04764
test_1694,0.095925
test_1695,0.32423
test_1696,0.048035
test_1697,0.533635
test_1698,0.221365
test_1699,0.481035
test_1700,0.665445
test_1701,0.84442
test_1702,0.09572
test_1703,0.87174
test_1704,0.0453
test_1705,0.42786
test_1706,0.201095
test_1707,0.682965
test_1708,0.6736
test_1709,0.290415
test_1710,0.01844
test_1711,0.442785
test_1712,0.48292
test_1713,0.463125
test_1714,0.438865
test_1715,0.30724
test_1716,0.84265
test_1717,0.750905
test_1718,0.131085
test_1719,0.793785
test_1720,0.76016
test_1721,0.844335
test_1722,0.107755
test_1723,0.362095
test_1724,0.50349
test_1725,0.552155
test_1726,0.02539
test_1727,0.52621
test_1728,0.466295
test_1729,0.311615
test_1730,0.57741
test_1731,0.581225
test_1732,0.630115
test_1733,0.86164
test_1734,0.897695
test_1735,0.91442
test_1736,0.49783
test_1737,0.100865
test_1738,0.401135
test_1739,0.055265
test_1740,0.77081
test_1741,0.64089
test_1742,0.86775
test_1743,0.83522
test_1744,0.930435
test_1745,0.329565
test_1746,0.56188
test_1747,0.328425
test_1748,0.517615
test_1749,0.402285
test_1750,0.624745
test_1751,0.94303
test_1752,0.85931
test_1753,0.983875
test_1754,0.153995
test_1755,0.325975
test_1756,0.22943
test_1757,0.028925
test_1758,0.9114
test_1759,0.679515
test_1760,0.89901
test_1761,0.246605
test_1762,0.365835
test_1763,0.19211
test_1764,0.627115
test_1765,0.92287
test_1766,0.546965
test_1767,0.391545
test_1768,0.203765
test_1769,0.94221
test_1770,0.313065
test_1771,0.05556
test_1772,0.911965
test_1773,0.49384
test_1774,0.613535
test_1775,0.26453
test_1776,0.49036
test_1777,0.775605
test_1778,0.94051
test_1779,0.08623
test_1780,0.399905
test_1781,0.427595
test_1782,0.316665
test_1783,0.38267
test_1784,0.86464
test_1785,0.13262
test_1786,0.79106
test_1787,0.0538
test_1788,0.32509
test_1789,0.921305
test_1790,0.14635
test_1791,0.84089
test_1792,0.951985
test_1793,0.637775
test_1794,0.514025
test_1795,0.48032
test_1796,0.931525
test_1797,0.606175
test_1798,0.745975
test_1799,0.03644
test_1800,0.442805
test_1801,0.489985
test_1802,0.11354
test_1803,0.94455
test_1804,0.583125
test_1805,0.92489
test_1806,0.417655
test_1807,0.502
test_1808,0.937645
test_1809,0.84879
test_1810,0.042455
test_1811,0.47236
test_1812,0.43785
test_1813,0.36169
test_1814,0.10795
test_1815,0.335665
test_1816,0.659345
test_1817,0.50123
test_1818,0.456075
test_1819,0.560455
test_1820,0.869505
test_1821,0.0072
test_1822,0.337545
test_1823,0.51824
test_1824,0.73798
test_1825,0.471975
test_1826,0.403495
test_1827,0.502935
test_1828,0.350775
test_1829,0.416005
test_1830,0.13919
test_1831,0.327055
test_1832,0.55091
test_1833,0.904415
test_1834,0.3129
test_1835,0.87673
test_1836,0.5797
test_1837,0.342765
test_1838,0.541685
test_1839,0.69226
test_1840,0.23913
test_1841,0.549395
test_1842,0.53749
test_1843,0.147155
test_1844,0.673265
test_1845,0.291355
test_1846,0.400435
test_1847,0.643745
test_1848,0.78661
test_1849,0.69518
test_1850,0.071615
test_1851,0.898105
test_1852,0.24979
test_1853,0.99179
test_1854,0.238895
test_1855,0.9141
test_1856,0.40032
test_1857,0.597115
test_1858,0.890785
test_1859,0.333495
test_1860,0.35975
test_1861,0.4927
test_1862,0.85995
test_1863,0.39932
test_1864,0.632835
test_1865,0.727325
test_1866,0.986535
test_1867,0.197895
test_1868,0.108165
test_1869,0.275545
test_1870,0.354115
test_1871,0.84038
test_1872,0.786195
test_1873,0.986445
test_1874,0.452915
test_1875,0.24089
test_1876,0.52608
test_1877,0.99223
test_1878,0.29891
test_1879,0.38668
test_1880,0.017565
test_1881,0.408785
test_1882,0.987575
test_1883,0.688145
test_1884,0.152485
test_1885,0.450925
test_1886,0.84322
test_1887,0.90544
test_1888,0.427705
test_1889,0.9098
test_1890,0.46736
test_1891,0.20714
test_1892,0.40165
test_1893,0.968225
test_1894,0.355575
test_1895,0.37705
test_1896,0.387895
test_1897,0.462475
test_1898,0.05265
test_1899,0.26236
test_1900,0.46142
test_1901,0.58818
test_1902,0.23407
test_1903,0.81625
test_1904,0.64461
test_1905,0.55938
test_1906,0.19178
test_1907,0.845235
test_1908,0.82876
test_1909,0.532825
test_1910,0.96797
test_1911,0.167125
test_1912,0.45825
test_1913,0.395225
test_1914,0.025855
test_1915,0.91382
test_1916,0.819795
test_1917,0.488515
test_1918,0.180235
test_1919,0.307175
test_1920,0.902235
test_1921,0.66386
test_1922,0.94449
test_1923,0.412265
test_1924,0.562745
test_1925,0.816995
test_1926,0.5235
test_1927,0.141065
test_1928,0.87472
test_1929,0.631705
test_1930,0.983475
test_1931,0.295225
test_1932,0.815715
test_1933,0.24826
test_1934,0.131285
test_1935,0.318115
test_1936,0.55026
test_1937,0.207395
test_1938,0.335615
test_1939,0.316955
test_1940,0.544755
test_1941,0.335125
test_1942,0.036405
test_1943,0.36346
test_1944,0.76021
test_1945,0.047615
test_1946,0.800635
test_1947,0.296545
test_1948,0.98189
test_1949,0.416405
test_1950,0.459885
test_1951,0.45579
test_1952,0.8202
test_1953,0.33808
test_1954,0.148565
test_1955,0.52531
test_1956,0.34644
test_1957,0.832095
test_1958,0.38797
test_1959,0.29874
test_1960,0.8874
test_1961,0.766615
test_1962,0.89025
test_1963,0.27761
test_1964,0.147325
test_1965,0.51403
test_1966,0.233265
test_1967,0.927165
test_1968,0.10954
test_1969,0.95014
test_1970,0.047945
test_1971,0.71092
test_1972,0.95653
test_1973,0.21457
test_1974,0.02556
test_1975,0.23807
test_1976,0.61174
test_1977,0.53323
test_1978,0.373015
test_1979,0.09202
test_1980,0.460595
test_1981,0.050155
test_1982,0.21077
test_1983,0.059825
test_1984,0.18709
test_1985,0.127275
test_1986,0.853125
test_1987,0.13762
test_1988,0.752045
test_1989,0.7296
test_1990,0.993785
test_1991,0.82957
test_1992,0.836005
test_1993,0.412515
test_1994,0.46088
test_1995,0.63024
test_1996,0.74608
test_1997,0.64246
test_1998,0.38851
test_1999,0.160875
test_2000,0.508055
test_2001,0.415125
test_2002,0.465915
test_2003,0.702195
test_2004,0.431405
test_2005,0.661965
test_2006,0.182035
test_2007,0.688915
test_2008,0.28445
test_2009,0.46618
test_2010,0.032725
test_2011,0.64238
test_2012,0.27239
test_2013,0.64524
test_2014,0.85331
test_2015,0.625895
test_2016,0.802405
test_2017,0.11766
test_2018,0.77127
test_2019,0.08388
test_2020,0.68872
test_2021,0.301795
test_2022,0.248775
test_2023,0.540215
test_2024,0.519085
test_2025,0.493325
test_2026,0.534055
test_2027,0.735785
test_2028,0.126585
test_2029,0.718355
test_2030,0.323915
test_2031,0.2819
test_2032,0.83361
test_2033,0.762995
test_2034,0.66213
test_2035,0.81336
test_2036,0.063595
test_2037,0.36948
test_2038,0.10564
test_2039,0.005625
test_2040,0.576365
test_2041,0.961065
test_2042,0.677295
test_2043,0.03842
test_2044,0.789645
test_2045,0.83869
test_2046,0.66643
test_2047,0.6122
test_2048,0.32872
test_2049,0.563505
test_2050,0.300885
test_2051,0.96577
test_2052,0.7346
test_2053,0.28224
test_2054,0.530245
test_2055,0.021505
test_2056,0.38571
test_2057,0.32368
test_2058,0.307445
test_2059,0.862935
test_2060,0.742875
test_2061,0.33693
test_2062,0.191755
test_2063,0.508615
test_2064,0.975055
test_2065,0.526755
test_2066,0.19658
test_2067,0.316255
test_2068,0.44569
test_2069,0.65157
test_2070,0.65887
test_2071,0.56817
test_2072,0.36686
test_2073,0.883705
test_2074,0.171455
test_2075,0.709885
test_2076,0.696375
test_2077,0.78558
test_2078,0.57285
test_2079,0.171465
test_2080,0.86242
test_2081,0.244475
test_2082,0.398265
test_2083,0.762315
test_2084,0.818585
test_2085,0.09692
test_2086,0.949605
test_2087,0.176575
test_2088,0.240245
test_2089,0.063435
test_2090,0.229305
test_2091,0.98331
test_2092,0.766205
test_2093,0.097215
test_2094,0.060215
test_2095,0.67516
test_2096,0.20494
test_2097,0.170575
test_2098,0.4471
test_2099,0.17422
test_2100,0.918885
test_2101,0.42789
test_2102,0.63119
test_2103,0.472775
test_2104,0.51679
test_2105,0.58029
test_2106,0.121125
test_2107,0.42078
test_2108,0.463175
test_2109,0.60458
test_2110,0.05942
test_2111,0.22297
test_2112,0.554665
test_2113,0.97724
test_2114,0.392885
test_2115,0.813765
test_2116,0.51822
test_2117,0.554845
test_2118,0.999875
test_2119,0.1421
test_2120,0.873785
test_2121,0.921245
test_2122,0.189585
test_2123,0.53378
test_2124,0.293165
test_2125,0.649265
test_2126,0.937225
test_2127,0.30402
test_2128,0.69985
test_2129,0.70007
test_2130,0.727245
test_2131,0.66904
test_2132,0.430345
test_2133,0.50145
test_2134,0.80823
test_2135,0.5958
test_2136,0.018975
test_2137,0.057075
test_2138,0.99115
test_2139,0.352965
test_2140,0.85018
test_2141,0.04239
test_2142,0.130905
test_2143,0.147165
test_2144,0.128445
test_2145,0.748455
test_2146,0.521865
test_2147,0.817445
test_2148,0.766155
test_2149,0.438675
test_2150,0.3909
test_2151,0.409995
test_2152,0.535315
test_2153,0.96124
test_2154,0.031135
test_2155,0.187525
test_2156,0.913915
test_2157,0.01771
test_2158,0.08346
test_2159,0.88803
test_2160,0.17052
test_2161,0.965545
test_2162,0.00689
test_2163,0.44432
test_2164,0.605205
test_2165,0.80228
test_2166,0.279115
test_2167,0.40434
test_2168,0.652885
test_2169,0.07953
test_2170,0.99831
test_2171,0.384565
test_2172,0.42963
test_2173,0.63611
test_2174,0.18599
test_2175,0.723445
test_2176,0.946375
test_2177,0.519025
test_2178,0.771055
test_2179,0.3211
test_2180,0.3251
test_2181,0.24744
test_2182,0.795995
test_2183,0.52581
test_2184,0.580855
test_2185,0.206985
test_2186,0.10338
test_2187,0.70135
test_2188,0.99562
test_2189,0.70801
test_2190,0.731415
test_2191,0.91589
test_2192,0.425545
test_2193,0.44284
test_2194,0.608875
test_2195,0.606295
test_2196,0.477535
test_2197,0.74323
test_2198,0.07969
test_2199,0.161075
test_2200,0.572625
test_2201,0.534045
test_2202,0.474
test_2203,0.16715
test_2204,0.74172
test_2205,0.6338
test_2206,0.16855
test_2207,0.37161
test_2208,0.8356
test_2209,0.705375
test_2210,0.268555
test_2211,0.810745
test_2212,0.90145
test_2213,0.27541
test_2214,0.943745
test_2215,0.251815
test_2216,0.644165
test_2217,0.716065
test_2218,0.84822
test_2219,0.679365
test_2220,0.66072
test_2221,0.98391
test_2222,0.319225
test_2223,0.867015
test_2224,0.72712
test_2225,0.16168
test_2226,0.213425
test_2227,0.452745
test_2228,0.066295
test_2229,0.762945
test_2230,0.647485
test_2231,0.07546
test_2232,0.987
test_2233,0.84949
test_2234,0.501575
test_2235,0.613605
test_2236,0.954705
test_2237,0.201455
test_2238,0.554025
test_2239,0.24076
test_2240,0.116485
test_2241,0.05493
test_2242,0.831305
test_2243,0.8198
test_2244,0.89902
test_2245,0.928955
test_2246,0.54984
test_2247,0.899415
test_2248,0.29395
test_2249,0.52099
test_2250,0.67853
test_2251,0.49582
test_2252,0.485195
test_2253,0.002385
test_2254,0.115735
test_2255,0.7433
test_2256,0.378275
test_2257,0.655825
test_2258,0.993745
test_2259,0.341055
test_2260,0.018135
test_2261,0.344095
test_2262,0.534185
test_2263,0.189175
test_2264,0.004835
test_2265,0.827125
test_2266,0.312695
test_2267,0.166445
test_2268,0.406205
test_2269,0.774245
test_2270,0.151165
test_2271,0.129335
test_2272,0.375895
test_2273,0.890545
test_2274,0.065915
test_2275,0.053605
test_2276,0.48628
test_2277,0.12898
test_2278,0.13
test_2279,0.233325
test_2280,0.85726
test_2281,0.06318
test_2282,0.51594
test_2283,0.8765
test_2284,0.862175
test_2285,0.342945
test_2286,0.58996
test_2287,0.21845
test_2288,0.42901
test_2289,0.7558
test_2290,0.00013
test_2291,0.827605
test_2292,0.43793
test_2293,0.568455
test_2294,0.06907
test_2295,0.98707
test_2296,0.701655
test_2297,0.810565
test_2298,0.385755
test_2299,0.25922
test_2300,0.75583
test_2301,0.25078
test_2302,0.951695
test_2303,0.48964
test_2304,0.19152
test_2305,0.43162
test_2306,0.35419
test_2307,0.369045
test_2308,0.77375
test_2309,0.60551
test_2310,0.264615
test_2311,0.522635
test_2312,0.749095
test_2313,0.935775
test_2314,0.70703
test_2315,0.513125
test_2316,0.66595
test_2317,0.405365
test_2318,0.798765
test_2319,0.594025
test_2320,0.751685
test_2321,0.10053
test_2322,0.986025
test_2323,0.59485
test_2324,0.92471
test_2325,0.907035
test_2326,0.75908
test_2327,0.963225
test_2328,0.106635
test_2329,0.28703
test_2330,0.983685
test_2331,0.99422
test_2332,0.65347
test_2333,0.75214
test_2334,0.13713
test_2335,0.906135
test_2336,0.009655
test_2337,0.842805
test_2338,0.14436
test_2339,0.847695
test_2340,0.491205
test_2341,0.26502
test_2342,0.9241
test_2343,0.747315
test_2344,0.063095
test_2345,0.134385
test_2346,0.028915
test_2347,0.65034
test_2348,0.881325
test_2349,0.880355
test_2350,0.690635
test_2351,0.429995
test_2352,0.373975
test_2353,0.558175
test_2354,0.374875
test_2355,0.117765
test_2356,0.52956
test_2357,0.503125
test_2358,0.65644
test_2359,0.35634
test_2360,0.885165
test_2361,0.430745
test_2362,0.350305
test_2363,0.378765
test_2364,0.42134
test_2365,0.37005
test_2366,0.97322
test_2367,0.99792
test_2368,0.386735
test_2369,0.13191
test_2370,0.26239
test_2371,0.68228
test_2372,0.855925
test_2373,0.61845
test_2374,0.048835
test_2375,0.82572
test_2376,0.910865
test_2377,0.38767
test_2378,0.86982
test_2379,0.97736
test_2380,0.69546
test_2381,0.879705
test_2382,0.79602
test_2383,0.904455
test_2384,0.170325
test_2385,0.258745
test_2386,0.22362
test_2387,0.197605
test_2388,0.282735
test_2389,0.486925
test_2390,0.460385
test_2391,0.049955
test_2392,0.13554
test_2393,0.742625
test_2394,0.467215
test_2395,0.78371
test_2396,0.387595
test_2397,0.08731
test_2398,0.679385
test_2399,0.67692
test_2400,0.86837
test_2401,0.399855
test_2402,0.82318
test_2403,0.758995
test_2404,0.694075
test_2405,0.15316
test_2406,0.981565
test_2407,0.94594
test_2408,0.90179
test_2409,0.494655
test_2410,0.95779
test_2411,0.77755
test_2412,0.260225
test_2413,0.576
test_2414,0.680195
test_2415,0.57053
test_2416,0.27097
test_2417,0.576485
test_2418,0.49709
test_2419,0.593475
test_2420,0.813595
test_2421,0.532705
test_2422,0.86598
test_2423,0.1478
test_2424,0.592995
test_2425,0.432555
test_2426,0.50746
test_2427,0.997815
test_2428,0.8534
test_2429,0.20085
test_2430,0.274295
test_2431,0.09404
test_2432,0.046515
test_2433,0.784645
test_2434,0.783125
test_2435,0.796
test_2436,0.368305
test_2437,0.85064
test_2438,0.73753
test_2439,0.98825
test_2440,0.541545
test_2441,0.60649
test_2442,0.325095
test_2443,0.13379
test_2444,0.53723
test_2445,0.55286
test_2446,0.12211
test_2447,0.748005
test_2448,0.266705
test_2449,0.861995
test_2450,0.68171
test_2451,0.50085
test_2452,0.192925
test_2453,0.463105
test_2454,0.86347
test_2455,0.36946
test_2456,0.26477
test_2457,0.588085
test_2458,0.15167
test_2459,0.132465
test_2460,0.571865
test_2461,0.719555
test_2462,0.94337
test_2463,0.533075
test_2464,0.70862
test_2465,0.89862
test_2466,0.11192
test_2467,0.35891
test_2468,0.38894
test_2469,0.08751
test_2470,0.546815
test_2471,0.666985
test_2472,0.96221
test_2473,0.38395
test_2474,0.56599
test_2475,0.616055
test_2476,0.78087
test_2477,0.777805
test_2478,0.44494
test_2479,0.536255
test_2480,0.48573
test_2481,0.781105
test_2482,0.724
test_2483,0.699065
test_2484,0.96362
test_2485,0.120555
test_2486,0.776695
test_2487,0.898055
test_2488,0.84212
test_2489,0.1922
test_2490,0.00452
test_2491,0.15146
test_2492,0.86562
test_2493,0.090975
test_2494,0.09124
test_2495,0.088275
test_2496,0.83394
test_2497,0.513165
test_2498,0.38413
